ID,DemAffl,DemAge,DemGender,PromClass,PromSpend,PromTime,TargetBuy
2405253,7,73,M,Silver,2000.0,4,1
2420252,10,59,F,Gold,6000.0,2,1
2423170,11,67,F,Gold,6000.0,2,1
2428547,10,56,F,Gold,9000.0,1,0
2428563,7,56,F,Platinum,20383.7,3,0
2433648,,31,,Tin,0.01,4,0
2437015,10,,F,Tin,0.01,9,0
2443090,9,69,F,Silver,5000.0,18,0
2444100,8,75,M,Gold,8000.0,2,0
2445271,13,42,M,Tin,0.01,5,1
2449706,13,42,,Silver,0.02,8,1
2452650,6,50,M,Silver,1000.0,6,0
2469219,7,51,M,Tin,0.01,5,0
2488981,12,25,F,Gold,6000.0,2,1
2502917,10,50,F,Silver,3000.0,8,0
2510294,8,36,F,Tin,0.01,9,0
2513684,9,64,F,Silver,300.0,7,1
2565641,7,55,U,Silver,3000.0,8,0
2681226,15,61,F,Gold,7500.0,4,0
2744937,11,67,M,Gold,9000.0,2,0
2750171,10,37,M,Tin,0.01,7,0
2752220,9,55,F,Silver,2000.0,4,0
2759365,10,67,F,Silver,3000.0,8,0
2760185,8,,,Silver,5000.0,4,0
2765551,12,43,F,Tin,0.01,5,0
2786591,5,45,F,Gold,19465.7,3,0
2789434,9,,F,Silver,5000.0,2,0
2789647,12,75,F,Platinum,24106.7,23,1
2791471,5,52,M,Silver,100.0,1,0
2792567,10,56,U,Gold,6000.0,1,1
2804328,,52,F,Gold,7100.0,14,0
2805332,7,61,F,Tin,0.01,6,0
2838230,7,49,,Tin,0.01,5,0
2840502,8,63,F,Gold,7000.0,6,0
2844192,7,69,,Silver,2000.0,11,0
2850850,,51,F,Silver,1500.0,9,0
2859114,4,42,F,Tin,0.01,5,0
2867451,15,53,F,Gold,6000.0,3,0
2870010,9,,M,Gold,18000.0,8,1
2870738,,65,U,Silver,3000.0,22,0
2879999,7,56,F,Silver,0.02,5,0
2882337,2,40,M,Tin,0.01,5,0
2882965,5,35,F,Tin,0.01,5,0
2903679,7,53,M,Silver,2460.01,8,0
2904608,6,35,F,Tin,0.01,6,0
2912872,3,38,F,Gold,5192.69,5,0
2914093,12,64,,Silver,3750.0,10,0
2915928,16,28,U,Tin,0.01,4,1
2920077,8,29,F,Silver,1500.0,4,1
2920816,7,71,,Silver,1000.0,4,0
2926687,13,43,M,Silver,50.0,11,0
2931974,6,70,F,Silver,1000.0,9,1
2932385,12,65,F,Silver,2215.4,4,1
2935112,13,57,F,Tin,0.01,9,0
2938871,,54,,Tin,0.01,4,0
2949733,9,67,,Silver,1000.0,9,1
2951029,6,73,F,Silver,600.0,7,0
2956632,3,73,U,Gold,6000.0,2,0
2958864,9,41,F,Gold,12000.0,6,0
2960850,11,64,F,Gold,6000.0,4,0
2963388,7,43,F,Tin,0.01,5,1
2966697,6,32,F,Silver,3050.0,10,1
2972719,2,58,F,Gold,6550.0,12,0
2981033,6,70,F,Gold,6000.0,8,0
2981823,16,60,M,Silver,3000.0,2,0
2985322,11,49,M,Tin,0.01,10,0
2988283,9,72,M,Tin,0.01,,0
2989123,5,62,F,Gold,6000.0,5,0
2991403,6,49,F,Silver,1608.0,10,0
2996030,7,59,F,Silver,5000.0,4,0
2997789,8,53,M,Silver,1000.0,5,0
2997940,9,32,M,Tin,0.01,5,1
2998564,8,37,F,Tin,0.01,5,1
3000567,7,60,U,Gold,12053.34,3,0
3003442,20,62,F,Silver,1600.0,4,1
3010457,6,32,F,Silver,0.02,5,1
3012158,11,79,F,Silver,5000.0,16,0
3013030,12,37,F,Gold,6000.01,5,1
3022374,8,62,F,Gold,13500.0,5,0
3026248,9,,M,Silver,4000.0,1,0
3027457,8,68,F,Silver,2200.0,5,0
3028984,9,51,F,Gold,6001.74,4,0
3029913,13,39,F,Silver,1500.0,2,1
3030695,6,55,F,Gold,7000.0,29,1
3035840,3,57,F,Silver,2500.0,6,0
3037894,12,50,F,Silver,600.0,9,1
3041514,9,36,M,Tin,0.01,4,1
3045765,,31,F,Tin,0.01,5,1
3051145,7,51,M,Gold,6000.0,2,0
3051153,7,67,M,Gold,12000.0,8,0
3053628,13,68,M,Platinum,20364.36,3,0
3054357,12,53,,Tin,0.01,8,0
3066959,4,76,,Silver,2000.0,12,0
3077632,,,F,Silver,600.0,,1
3083780,16,47,F,Silver,2790.0,8,1
3089746,6,52,,Silver,500.0,11,0
3095320,6,44,F,Tin,0.01,5,0
3104575,9,,M,Gold,6000.0,3,0
3108244,7,29,M,Silver,360.0,8,1
3111806,9,55,,Gold,20000.0,4,0
3113930,6,61,M,Silver,900.0,4,0
3113957,7,69,F,Tin,0.01,9,0
3116905,8,70,F,Silver,3000.01,15,0
3120082,5,43,F,Tin,0.01,5,1
3124495,6,77,F,Gold,6000.0,3,0
3124762,25,36,F,Silver,2000.0,5,1
3125157,8,38,F,Gold,12035.57,6,1
3460630,10,66,U,Gold,6053.35,7,0
3461939,15,58,M,Silver,100.0,10,0
3463133,13,46,,Silver,420.0,10,1
3464075,7,46,F,Tin,0.01,18,0
3464423,11,63,M,Silver,4000.0,1,0
3464601,4,75,F,Tin,0.01,8,0
3464717,7,54,F,Tin,0.01,7,1
3464849,,64,F,Silver,1000.0,5,0
3465373,15,44,F,Tin,0.01,4,1
3465624,12,65,M,Gold,12100.0,10,0
3466531,,61,M,Silver,570.0,9,0
3467155,6,46,F,Silver,3000.0,1,0
3467236,8,67,F,Gold,6000.0,7,1
3467600,,36,M,Tin,0.01,5,1
3467759,7,45,F,Gold,6000.0,9,0
3467856,5,36,M,Silver,50.01,8,0
3467929,9,27,F,Gold,10000.0,3,0
3468534,11,59,,Gold,6000.0,2,0
3469115,8,46,M,Gold,6000.0,2,0
3469689,7,37,F,Tin,0.01,10,0
3469778,6,78,F,Gold,6000.0,21,0
3470091,4,79,M,Silver,2007.95,1,0
3470806,7,55,F,Silver,2000.0,5,0
3470938,6,65,,Gold,6000.0,2,0
3472132,10,55,F,Silver,1020.0,9,0
3473589,8,52,F,Silver,3000.0,5,0
3473651,7,,,Silver,1000.0,5,0
3474275,4,43,,Tin,0.01,,0
3474887,8,75,F,Gold,15000.0,4,0
3474992,6,44,F,Silver,2000.0,1,1
3476448,10,36,F,Silver,1100.0,4,1
3476588,6,64,M,Silver,3000.0,14,0
3477177,7,47,M,Tin,0.01,8,0
3477231,3,58,F,Gold,19171.95,13,0
3477630,9,48,M,Gold,10500.0,5,0
3477681,6,65,F,Silver,3213.27,17,0
3478122,8,57,,Tin,0.01,8,0
3478416,,74,F,Silver,3000.0,3,0
3478521,6,44,F,Tin,0.01,5,0
3478580,5,49,F,Gold,16000.0,4,0
3478645,5,44,F,Silver,1005.0,8,1
3478866,12,38,F,Gold,15500.0,5,0
3479013,8,46,F,Tin,0.01,8,0
3479102,10,28,F,Tin,0.01,5,1
3479323,7,63,M,Gold,10000.0,,0
3479463,14,,M,Platinum,20685.63,3,0
3479870,6,73,F,Gold,9053.35,7,0
3480801,2,36,,Tin,0.01,8,0
3481301,5,74,F,Silver,3000.0,2,0
3481913,6,48,M,Gold,6053.34,4,0
3482677,9,62,,Gold,6000.0,11,0
3483258,12,,,Tin,0.01,5,1
3484858,9,44,,Gold,12000.0,20,1
3484920,11,58,F,Platinum,20406.2,3,1
3485013,13,71,F,Tin,0.01,5,1
3485765,7,65,U,Gold,5800.0,2,0
3486265,10,76,F,Gold,11800.0,8,0
3486346,10,58,F,Gold,6000.0,2,0
3486400,8,69,M,Silver,1420.0,24,0
3486583,5,,M,Silver,4000.0,1,0
3486699,8,72,M,Gold,7000.0,4,1
3486788,12,33,F,Silver,500.0,9,1
3486966,6,29,M,Gold,10000.0,1,0
3487164,10,39,F,Gold,10000.0,3,1
3487237,8,59,,Gold,6860.0,9,0
3487415,7,45,M,Tin,0.01,5,0
3488640,9,68,F,Gold,12000.0,2,0
3488705,16,49,F,Silver,2000.0,2,1
3489051,7,74,F,Tin,0.01,8,0
3491684,14,45,M,Gold,7000.0,2,0
3491781,12,73,U,Silver,3000.0,3,0
3492184,10,54,M,Platinum,50050.0,10,1
3493261,2,63,F,Silver,5000.0,1,0
3493458,18,62,M,Platinum,23000.0,9,1
3494349,9,32,F,Gold,10000.0,1,1
3495272,9,62,F,Gold,6000.0,2,0
3496511,11,58,M,Tin,0.01,8,0
3497143,6,67,,Tin,0.01,5,0
3497674,6,58,M,Platinum,20610.65,3,0
3498492,5,58,M,Silver,3000.0,8,0
3499804,13,48,F,Tin,0.01,8,1
3500438,10,57,F,Silver,3053.35,12,1
3500691,17,57,M,Gold,12105.32,8,0
3500977,4,65,F,Gold,6000.0,2,1
3502015,11,,F,Silver,4000.0,8,1
3502902,8,75,M,Gold,6000.0,2,1
3504220,12,34,U,Tin,0.01,8,0
3504891,6,74,M,Silver,3000.0,12,0
3505073,6,76,F,Tin,0.01,8,0
3505294,6,58,F,Silver,3000.0,2,0
3505413,5,36,F,Tin,0.01,5,0
3505642,10,37,F,Tin,0.01,5,0
3505871,13,35,F,Tin,0.01,8,1
3506126,12,,M,Silver,3000.0,9,1
3507300,9,43,F,Silver,50.01,8,1
3507440,10,44,M,Tin,0.01,8,1
3508420,4,38,F,Tin,0.01,8,0
3508471,8,57,U,Silver,3000.0,8,0
3508765,13,62,F,Gold,18426.67,8,0
3509648,9,55,F,Platinum,24300.0,9,0
3509915,10,46,M,Silver,3120.0,9,0
3510646,7,66,M,Silver,1200.0,8,0
3510808,8,56,F,Tin,0.01,5,0
3511073,8,55,M,Silver,23.84,18,0
3513653,8,53,M,Tin,0.01,4,0
3515192,9,,,Silver,3000.0,9,0
3516601,14,58,F,Silver,100.0,18,1
3516822,8,,M,Tin,0.01,4,0
3517225,8,56,F,Tin,0.01,8,0
3517357,11,67,F,Gold,12620.93,11,1
3517462,8,51,F,Tin,0.01,5,0
3518108,10,55,,Tin,0.01,5,0
3518876,7,65,M,Silver,3000.0,8,0
3519406,13,69,M,Silver,5000.0,5,0
3520498,8,57,M,Gold,17496.51,16,0
3521850,11,36,F,Tin,0.01,7,1
3522318,7,51,,Gold,6000.0,3,0
3522512,5,58,F,Silver,1000.0,5,0
3522709,7,65,F,Gold,12000.0,2,0
3524000,6,59,U,Silver,5000.0,6,0
3526224,8,51,M,Tin,0.01,4,0
3526860,7,62,M,Silver,4884.25,11,0
3526917,,49,M,Tin,0.01,5,0
3527271,6,70,M,Platinum,32000.0,4,0
3527344,6,41,F,Silver,3052.66,10,1
3528006,11,48,M,Gold,6000.0,1,0
3528324,20,22,M,Silver,100.0,2,1
3528537,9,74,F,Gold,6000.0,12,0
3529312,8,46,F,Silver,50.0,1,0
3529592,,48,F,Tin,0.01,3,0
3529657,9,32,F,Gold,6000.0,2,1
3529916,8,32,F,Tin,0.01,5,0
3530183,13,49,F,Silver,500.0,9,0
3530264,10,28,U,Gold,7000.0,16,0
3530574,12,63,M,Gold,5500.0,13,0
3531090,12,76,M,Silver,364.38,9,0
3531236,12,,U,Silver,2000.0,4,1
3532240,9,59,,Silver,3000.0,8,0
3532828,10,,M,Gold,18000.0,6,0
3533069,8,59,F,Silver,3000.0,9,1
3534618,6,56,U,Gold,7305.32,9,0
3534731,8,71,F,Platinum,20767.52,3,0
3535282,10,63,M,Gold,6000.0,4,0
3535614,4,61,F,Silver,3000.0,1,0
3535959,5,43,,Silver,50.0,10,0
3536378,11,48,F,Silver,900.0,5,1
3536890,5,58,,Tin,0.01,5,0
3537102,6,57,,Silver,4500.0,8,0
3537250,16,47,M,Silver,1000.0,5,0
3538311,7,53,M,Tin,0.01,4,0
3538494,6,77,F,Gold,6000.0,32,0
3539164,7,69,M,Platinum,25162.77,4,0
3539652,12,52,,Tin,0.01,5,0
3540774,8,,M,Tin,0.01,5,0
3540960,,42,F,Silver,0.02,5,0
3541304,18,48,M,Tin,0.01,7,1
3541401,8,71,F,Silver,4884.25,31,1
3541614,16,58,F,Silver,5000.0,9,0
3542319,11,54,M,Gold,8000.0,1,0
3542785,8,51,F,Silver,3000.0,5,0
3543773,11,54,F,Silver,1500.0,8,0
3544737,11,,F,Gold,8400.0,11,0
3544990,12,61,U,Gold,6000.0,1,0
3545040,16,69,F,Silver,3000.0,8,0
3545830,11,49,F,Tin,0.01,5,0
3546020,6,47,M,Tin,0.01,8,0
3546357,12,49,F,Silver,600.0,5,1
3546608,9,55,F,Gold,10000.0,5,1
3546888,7,67,F,Gold,11035.58,9,0
3547736,9,61,M,Silver,1000.0,4,0
3547965,4,49,M,Silver,900.0,9,0
3548066,,48,,Silver,600.0,4,0
3548333,10,45,U,Tin,0.01,10,0
3549283,10,54,F,Silver,100.01,5,0
3550206,8,72,F,Tin,0.01,8,1
3550346,14,52,F,Gold,6053.34,6,1
3550427,6,65,F,Silver,3000.0,2,0
3550583,9,70,F,Silver,3000.0,5,1
3550710,10,40,F,Tin,0.01,5,1
3550869,7,53,,Silver,3000.0,7,0
3551253,11,37,F,Tin,0.01,4,0
3551458,5,,F,Tin,0.01,4,0
3551512,3,69,,Gold,6000.0,12,0
3552055,5,74,F,Gold,6000.0,2,0
3552489,7,33,F,Silver,1500.0,13,1
3553019,8,58,F,Tin,0.01,4,0
3555135,11,47,,Gold,6053.35,6,0
3555933,11,53,F,Tin,0.01,8,1
3556271,8,46,F,Silver,3000.0,22,0
3556344,11,50,,Tin,0.01,5,0
3556573,3,70,F,Silver,3000.0,8,0
3557448,14,40,F,Silver,100.0,1,1
3557685,8,56,M,Silver,3000.0,10,0
3557863,8,46,F,Tin,0.01,4,0
3558185,8,44,F,Tin,0.01,5,0
3558398,24,37,M,Gold,7500.0,,1
3559424,7,48,F,Gold,6105.32,7,1
3559491,15,71,F,Silver,1500.0,5,1
3560147,9,32,F,Silver,600.0,1,1
3560546,7,51,F,Tin,0.01,9,0
3560619,9,60,F,Gold,11858.52,2,0
3561216,6,52,F,Gold,8200.0,7,0
3561275,8,48,M,Tin,0.01,7,0
3562573,12,74,M,Tin,0.01,7,1
3563790,4,42,F,Silver,4884.25,8,1
3563901,,37,F,Silver,3000.01,,0
3564827,15,67,,Silver,1000.0,9,1
3565432,14,,M,Silver,2000.0,,0
3565556,5,23,M,Silver,480.0,5,0
3565742,5,,F,Silver,600.0,5,0
3566064,7,33,F,Silver,2000.0,11,0
3566110,6,50,U,Tin,0.01,5,0
3566161,4,51,F,Silver,2200.0,14,0
3566307,9,72,,Gold,12000.0,17,0
3566412,13,72,,Gold,11500.0,3,0
3566552,12,60,,Gold,8400.0,3,0
3566811,5,20,F,Silver,1208.13,3,1
3567745,9,29,F,Gold,10000.0,3,1
3567893,16,43,F,Tin,0.01,6,1
3568490,11,63,F,Silver,300.0,9,1
3568733,10,55,,Gold,12000.0,6,0
3569373,12,61,F,Silver,1500.0,5,0
3570118,7,78,,Silver,435.0,5,0
3570169,4,43,F,Gold,6000.0,8,0
3570428,9,63,U,Silver,1705.44,21,0
3571866,10,44,F,Gold,6000.0,1,1
3573397,10,53,F,Gold,9630.0,10,0
3574393,7,60,F,Silver,4000.0,1,1
3575098,9,45,M,Silver,2000.0,4,0
3575365,12,40,F,Silver,2000.0,4,0
3575624,11,68,F,Gold,15000.0,3,0
3575756,,56,F,Gold,17549.12,12,0
3576523,10,51,F,Silver,3422.48,6,0
3577449,14,57,M,Silver,800.0,9,1
3578283,8,74,U,Gold,9000.0,13,0
3578690,7,43,U,Tin,0.01,8,0
3578763,10,51,F,Tin,0.01,5,0
3579115,7,31,F,Silver,531.36,7,0
3579530,11,24,F,Gold,6053.35,6,1
3579921,8,45,F,Tin,0.01,4,0
3581047,4,46,M,Silver,3000.0,9,0
3581233,13,33,U,Tin,0.01,5,0
3581411,2,61,U,Gold,8513.0,4,0
3581675,6,55,F,Tin,0.01,5,1
3581888,12,66,,Gold,6000.0,2,0
3583031,4,47,,Silver,3000.0,8,0
3583279,10,55,F,Silver,4234.11,12,0
3583341,13,,F,Silver,840.0,5,0
3583953,12,65,M,Silver,3000.0,8,0
3584437,7,66,F,Gold,6000.0,6,0
3584852,20,48,M,Silver,500.0,9,1
3584909,6,51,,Tin,0.01,8,0
3585093,9,57,M,Silver,3000.0,1,0
3585174,4,77,F,Gold,6035.46,9,0
3585301,,53,F,Tin,0.01,5,1
3585573,11,44,F,Gold,6053.35,7,0
3585646,12,27,M,Tin,0.01,5,0
3585891,6,64,F,Silver,1440.0,4,0
3586375,8,59,F,Tin,0.01,5,0
3586642,7,67,M,Silver,50.01,9,0
3587371,6,,M,Silver,3303.35,7,0
3587991,10,57,,Tin,0.01,9,0
3588122,13,50,M,Silver,500.0,5,0
3588254,11,36,F,Gold,9053.35,6,1
3588572,10,35,F,Tin,0.01,4,0
3590569,12,41,F,Tin,0.01,8,1
3590992,12,,F,Tin,0.01,5,1
3591565,8,48,M,Tin,0.01,5,0
3591662,5,36,F,Silver,75.0,2,1
3592219,9,67,F,Gold,12105.32,8,0
3592448,10,63,U,Tin,0.01,8,0
3592502,16,70,F,Gold,19053.34,14,1
3592707,3,72,F,Silver,3000.0,16,0
3593614,10,36,F,Tin,0.01,4,1
3593924,7,33,U,Silver,2000.0,1,0
3594025,8,44,M,Gold,6107.64,6,0
3594289,6,77,F,Silver,3000.0,8,0
3594416,8,64,F,Gold,10300.0,8,0
3595307,5,28,F,Tin,0.01,5,1
3595382,4,73,,Gold,12000.0,1,0
3595986,12,64,M,Gold,6000.0,1,0
3596222,13,41,U,Gold,6053.35,6,0
3596273,10,51,F,Gold,10000.0,1,0
3596540,8,51,F,Gold,6000.0,2,0
3596605,6,27,U,Tin,0.01,4,1
3598446,11,42,F,Gold,6000.0,4,0
3598756,12,54,M,Silver,3000.0,12,0
3598934,8,40,M,Silver,420.0,1,0
3599221,9,38,F,Tin,0.01,8,1
3599302,5,51,M,Tin,0.01,8,0
3599353,6,45,U,Silver,1000.0,1,0
3599450,6,39,F,Silver,2000.0,5,1
3599515,12,50,,Tin,0.01,5,0
3601331,8,56,,Gold,6000.0,5,0
3601803,9,50,F,Gold,6000.0,1,0
3601862,7,41,M,Gold,6315.0,10,0
3602745,11,70,F,Tin,0.01,6,1
3603334,5,40,U,Silver,2500.0,1,0
3603555,13,48,F,Gold,6000.0,9,0
3603776,5,28,F,Tin,0.01,5,0
3604152,4,62,F,Gold,6000.0,9,0
3604721,11,70,M,Gold,6053.34,11,1
3605728,18,38,F,Silver,1000.0,4,1
3605914,9,76,F,Tin,0.01,7,0
3606023,12,49,M,Silver,2350.0,8,0
3606198,9,57,M,Gold,6000.0,2,0
3606333,3,74,F,Silver,4000.0,2,1
3606406,10,36,F,Silver,600.0,5,1
3606597,13,55,M,Gold,11000.0,1,1
3606716,13,41,F,Gold,12000.0,1,1
3608115,14,50,F,Silver,5000.0,3,0
3608263,16,31,F,Tin,0.01,5,1
3608506,14,43,F,Tin,0.01,4,1
3609367,9,76,M,Platinum,22025.0,4,0
3609421,,59,,Gold,6000.0,2,0
3610306,10,65,F,Tin,0.01,8,0
3610411,8,58,M,Tin,0.01,4,0
3610470,6,,M,Gold,18000.0,4,0
3610608,8,39,F,Tin,0.01,5,1
3611175,6,65,F,Gold,9768.5,24,1
3611248,8,44,F,Silver,3500.0,11,0
3611418,10,47,F,Silver,3000.0,9,0
3611779,4,68,F,Gold,6000.0,1,0
3611957,10,63,M,Gold,6000.0,2,0
3612139,7,51,M,Tin,0.01,8,0
3612767,11,51,F,Tin,0.01,8,0
3613259,8,52,F,Tin,0.01,5,0
3613364,14,50,F,Gold,10166.01,11,0
3613658,8,47,F,Silver,5000.0,2,0
3613720,7,64,F,Silver,2000.0,5,0
3613895,16,60,M,Gold,6105.32,12,0
3614077,8,52,F,Silver,4199.92,2,0
3614697,8,54,F,Tin,0.01,7,0
3615073,7,43,F,Silver,4000.0,4,0
3616096,26,55,F,Gold,6000.0,13,1
3616320,15,62,,Gold,8400.0,6,0
3616681,7,22,M,Gold,6000.0,1,0
3616835,10,56,F,Gold,6000.0,2,1
3616975,6,57,M,Tin,0.01,5,0
3617238,7,49,M,Silver,5000.0,11,0
3617289,5,41,M,Tin,0.01,9,1
3618641,5,74,F,Gold,13791.44,14,0
3618919,14,36,F,Tin,0.01,11,1
3619087,18,33,F,Silver,500.0,9,1
3619761,3,56,U,Gold,16000.0,1,0
3620891,14,36,F,Silver,0.02,5,0
3621316,4,39,F,Silver,3000.0,3,0
3621391,9,19,F,Gold,6000.0,1,0
3622797,7,69,F,Gold,6000.0,2,0
3622940,4,40,F,Silver,1167.88,2,0
3624382,12,63,F,Tin,0.01,4,0
3625338,12,36,F,Tin,0.01,4,1
3625419,13,48,M,Silver,3000.0,4,0
3625613,4,43,,Tin,0.01,5,0
3626024,8,53,F,Silver,1000.0,1,0
3626881,5,79,F,Silver,500.0,9,0
3626997,13,42,F,Silver,3200.0,8,0
3627284,6,53,F,Silver,3000.0,5,0
3627527,8,57,,Gold,10000.0,25,0
3627918,7,63,F,Silver,4035.88,9,0
3629104,9,61,,Gold,7000.0,5,0
3630676,9,52,M,Silver,1000.0,4,0
3632237,11,57,M,Silver,3000.0,8,1
3632792,7,37,F,Tin,0.01,9,1
3633322,7,58,F,Silver,1000.0,11,0
3633438,16,55,,Tin,0.01,9,1
3634302,4,49,U,Gold,6000.0,3,0
3634469,20,41,F,Tin,0.01,5,1
3634698,14,52,F,Gold,20000.0,4,1
3634787,6,53,M,Gold,12053.35,5,0
3635465,7,47,F,Tin,0.01,8,0
3635554,4,69,M,Silver,1500.0,5,0
3635848,11,52,M,Gold,6052.65,8,0
3636453,17,52,M,Silver,1000.0,1,0
3637263,7,,F,Platinum,25000.0,1,0
3637530,14,62,M,Silver,2000.0,5,0
3637980,12,62,F,Gold,12105.32,8,0
3639606,5,49,F,Gold,5040.0,4,0
3639738,7,78,F,Gold,6000.0,5,0
3641260,5,69,,Silver,3202.15,9,0
3641635,8,60,M,Gold,13000.0,13,0
3641775,6,62,F,Gold,8300.0,8,0
3641988,9,44,F,Tin,0.01,5,1
3642100,9,67,U,Tin,0.01,5,0
3642313,14,74,F,Tin,0.01,8,0
3642461,5,62,M,Tin,0.01,5,0
3642755,5,54,F,Silver,4000.0,4,0
3643484,15,44,F,Tin,0.01,8,1
3643751,11,27,,Tin,0.01,5,1
3644413,7,45,F,Tin,0.01,8,0
3644685,6,,F,Silver,600.0,25,0
3644944,10,31,,Tin,0.01,4,0
3645169,5,,F,Silver,1000.0,9,0
3646459,5,,,Silver,1000.0,18,0
3646580,11,29,F,Silver,1000.0,9,1
3647404,2,54,F,Tin,0.01,8,0
3647609,6,51,M,Gold,15053.35,7,0
3648265,15,65,F,Platinum,25000.0,,1
3650111,9,47,U,Gold,10000.0,1,0
3650855,6,49,F,Tin,0.01,8,0
3651045,7,49,F,Tin,0.01,9,0
3652335,9,50,M,Gold,12000.0,1,0
3652602,12,49,,Gold,6105.32,7,0
3653129,9,67,F,Silver,1000.0,4,0
3653706,10,,F,Silver,3000.0,4,1
3654621,9,48,M,Tin,0.01,8,0
3655334,5,35,U,Tin,0.01,5,0
3657310,5,57,F,Gold,6000.0,2,0
3657396,8,62,M,Silver,2679.2,18,0
3657507,,55,M,Silver,1000.0,5,0
3657671,9,57,F,Tin,0.01,11,0
3658147,4,,,Tin,0.01,8,0
3658384,8,40,F,Tin,0.01,10,1
3658449,13,,F,Gold,6000.0,2,1
3658910,6,51,F,Silver,1000.0,5,0
3659194,11,45,F,Tin,0.01,5,0
3660575,9,59,F,Silver,1000.0,4,0
3660680,7,31,M,Tin,0.01,7,1
3661091,10,47,F,Silver,37.01,2,0
3661563,7,38,M,Silver,350.0,7,0
3662187,9,51,U,Gold,6000.0,4,0
3662438,6,73,F,Gold,9107.17,11,0
3663035,10,52,M,Silver,360.0,9,0
3663752,13,77,F,Gold,6000.0,5,0
3664287,6,70,F,Silver,3000.0,5,0
3665011,3,62,F,Tin,0.01,11,0
3665208,4,70,,Tin,0.01,4,0
3666034,10,62,F,Gold,9000.0,3,0
3666107,3,41,M,Tin,0.01,5,0
3666360,10,,,Tin,0.01,8,0
3666816,13,52,M,Gold,6000.0,1,0
3667162,17,54,U,Silver,100.0,1,0
3667502,15,,U,Silver,795.21,10,0
3667693,5,67,M,Silver,3300.01,28,0
3668568,10,67,F,Gold,6000.0,31,0
3668711,12,40,F,Platinum,20487.4,3,1
3669041,13,60,F,Platinum,22000.0,5,1
3669807,13,64,F,Tin,0.01,7,1
3670228,6,51,M,Gold,18106.7,7,0
3670317,8,32,,Silver,1420.0,4,0
3670732,8,71,F,Platinum,20500.0,5,1
3671062,13,,M,Silver,2000.0,5,0
3671488,8,45,F,Silver,2000.0,6,0
3671852,5,62,M,Tin,0.01,7,0
3671984,6,67,F,Gold,7000.0,6,0
3672530,2,55,F,Tin,0.01,8,0
3673065,9,68,F,Platinum,23690.92,3,1
3673790,5,45,U,Silver,351.01,8,0
3675696,6,37,M,Silver,500.0,9,0
3675998,10,47,F,Platinum,55000.0,1,0
3676528,4,51,,Tin,0.01,7,0
3676919,4,71,,Gold,6105.32,7,0
3678032,10,75,F,Silver,2650.0,9,1
3678660,,70,U,Gold,10000.0,4,0
3679535,7,69,U,Silver,2000.0,9,0
3680592,10,47,M,Silver,3000.0,5,0
3680983,1,45,M,Silver,3000.0,8,0
3681203,15,33,F,Tin,0.01,5,1
3681505,10,72,F,Gold,6000.0,25,0
3681971,4,57,U,Gold,6000.0,2,0
3682315,11,69,U,Tin,0.01,8,0
3685098,11,41,U,Silver,1268.87,9,0
3685179,5,68,M,Platinum,20665.56,3,0
3685853,9,49,M,Tin,0.01,4,0
3686264,9,44,F,Silver,3746.34,11,0
3688402,6,,M,Silver,4000.0,5,0
3688933,6,52,F,Gold,6053.35,5,1
3689859,10,36,F,Silver,1600.0,9,1
3689956,7,59,F,Silver,2500.0,5,0
3690067,8,51,F,Gold,6053.35,7,0
3690415,15,26,F,Tin,0.01,5,1
3691934,,54,F,Gold,6000.0,6,1
3692140,,42,F,Silver,0.02,5,1
3692833,15,64,F,Gold,6000.0,2,1
3693015,5,73,,Tin,0.01,8,0
3696537,7,64,,Silver,4000.0,2,0
3696731,5,41,F,Tin,0.01,5,0
3696804,8,65,F,Silver,1000.0,5,1
3697630,11,68,F,Gold,6000.0,5,0
3697843,13,62,,Silver,1000.0,2,0
3698068,10,59,M,Tin,0.01,9,0
3698653,7,64,M,Gold,7828.53,26,0
3698815,6,69,F,Gold,14958.67,13,0
3698939,12,55,F,Gold,14800.0,28,0
3699048,6,,U,Tin,0.01,9,0
3699757,,59,M,Silver,1000.0,7,0
3700046,13,40,U,Silver,100.0,7,1
3700593,9,76,M,Silver,0.02,8,1
3700879,3,53,U,Tin,0.01,5,0
3701123,7,63,F,Gold,10000.0,4,0
3701263,10,67,,Tin,0.01,8,0
3701352,2,43,M,Platinum,24053.35,7,0
3701859,6,49,M,Tin,0.01,5,0
3702561,9,75,F,Silver,5000.0,2,0
3702642,14,72,F,Silver,3026.67,7,0
3703258,9,47,F,Silver,2000.0,,1
3703673,10,70,F,Gold,8000.0,1,0
3704106,13,37,F,Silver,3000.0,4,1
3704211,9,59,F,Gold,7000.0,2,0
3704351,11,66,M,Platinum,31000.0,15,0
3704475,8,64,M,Silver,3000.0,9,0
3705471,11,42,F,Tin,0.01,4,1
3706230,4,69,F,Tin,0.01,4,0
3706990,13,74,F,Silver,2000.0,6,0
3709205,4,72,F,Gold,6955.32,29,0
3709493,9,57,,Silver,2500.0,1,0
3714780,,46,,Tin,0.01,5,0
3715329,10,78,F,Tin,0.01,9,1
3715450,12,40,,Silver,720.0,1,0
3715779,7,51,,Tin,0.01,5,0
3715868,5,35,F,Silver,3000.0,3,0
3716201,10,57,U,Silver,3000.0,8,0
3716708,8,48,U,Tin,0.01,5,0
3717550,10,53,M,Silver,1800.0,1,0
3718700,9,74,F,Silver,1000.0,4,1
